# contract_addr, #patch, gas_incr, inst_incr, size_incr, orig_size
0x06715044b6a66e78408852816fdae1f4ffe4894f 4 205 448 448 5108
0x0675daa94725a528b05a3a88635c03ea964bfa7e 8 419 1844 1844 17286
0x0677f2b172fcccdc496411c7f975e285f7498775 1 53 148 148 5032
0x0679b3b89a1a6ed7a0247e232a762f966008be80 3 197 99 99 8586
0x067e0021d7fae2fb5602a1ad03b2f9c6a823857c 5 287 475 475 5266
0x068696a3cf3c4676b65f1c9975dd094260109d02 11 799 1168 1168 19716
0x068741335ef0a19e6b96d7eb9a2f62226e37526e 2 106 700 700 8000
0x068bd35f0f2aaf9b6e51c903500f8ed72e55afaa 2 105 311 311 4946
0x0698a6229fff6b82bee731056ca01c298d8eff4d 2 131 456 456 3768
0x06a336b88d72f471bb54438c42ecb1f9f3cf7df7 2 173 99 99 7128
0x06ab95909ea60ce9a3ed41f74adce712497ba9a5 4 183 1086 1086 8408
0x06afad679999600ed84b8ad0a0f5ef65e4dbb57c 2 106 280 280 3498
0x06b23925496b3b75261a077191cf36ffa0e661f9 2 106 281 281 4302
0x06b4d381ffa099e47afe7dda0a310d582023d063 3 138 505 505 9542
0x06b66c661f31f09e32c52aba051e7e8322574d4a 5 311 510 510 7920
0x06ba669680584b8bf8be2df362cfcf10a7430085 1 64 206 206 2802
0x06bb6701983e126f31a4c20d6becb12dfd70709e 2 106 285 285 3840
0x06c0ae49aad8b6c7bb5827bb64baf83b7d9ce2fd 3 150 396 396 4752
0x06cc07898cb6115b746e73b09a709e25724eb5ab 4 183 1086 1086 8408
0x06dff27286a3684260494dd5b5095580936a79c5 1 65 36 36 13088
0x06e2b3e88b0894b5d46343ab4833dfec99428175 6 323 280 280 10054
0x06ea9a83df354317b1d113ff1d38c5f14a7b413a 4 205 448 448 5108
0x06ed28ced06fcb13cf7dcc1683b80903848af5c5 3 171 843 843 9868
0x06ee3390532f493b4c3a41aa6e396ec750c038d7 2 106 281 281 4302
0x06f25dd7a69fdde456b38b9c0f31e5e66a6d7cd0 7 452 244 244 10002
0x070022ef20cf9ed03ff6d41651a956d9c02b2691 1 65 40 40 5768
0x07055b86840c83c9f0875b8658967cc81b50d333 3 171 843 843 9868
0x070c9244a54353a0f9c43670b21856df2cc4e439 3 159 551 551 14018
0x0712e1506f9bf1c66c8ba997ff1bf998a057d536 2 106 696 696 8008
0x0719c97f9334e5d8ac6e4f3dcebc4e4ff394bb9d 5 334 178 178 19414
0x071abcbf16e687165bb3874f46c25f92adcf9553 2 106 696 696 8046
0x071d9bb8f35685137633134dfe41415dd0b4308d 2 106 700 700 6318
0x0723105914f7050151e5f8b941e09f826b11f6b8 1 53 204 204 8386
0x07254d8f9bb0d2b8647208d91b5db27afe242012 4 183 1086 1086 8408
0x0730256141545b8033c4d33fedf6d4e9207a88ae 2 106 696 696 8008
0x07315477a3f2887eeb4a1b6ac61e34850755d1ae 5 484 605 605 24494
0x073876bda8abe562ec721ce4e38190774e93b223 4 183 1086 1086 8408
0x0739ec84704e4ca31b4c8e3a538df4478102073b 3 129 486 486 10140
0x073d6621e9150bff9d1d450caad3c790b6f071f2 1 76 57 57 24556
0x0747af71e2034bc2d2fcad388a264f5ccdff505c 3 174 647 647 11192
0x0748075b3814af9e4205a07c56a7415eba80f892 8 556 331 331 16270
0x074ddd35cdfbe7189177c8dbbc0b0c680db70a81 11 537 648 648 13158
0x074f424855477a1a57d63e19f291016d0e893644 4 235 267 267 5180
0x07515ec7eb21ec0c2e867a3e1dd353264ad23f63 4 183 1086 1086 8404
0x0754e0e9f24e6d5c8bb500a16ed1e7bf20c2e390 7 356 1018 1018 6464
0x075875407bddc476ce7f2dadc33ead779dfc3f20 4 183 1086 1086 8370
0x07595b45f3c098519cf3cac72ecea2c73b2e5917 4 400 983 983 12438
0x075a0f607a3072e748ef4bde2cbffe4db60268e9 3 150 354 354 10668
0x075a5d77e17502aba0388746aa229bb33682f521 6 386 302 302 8242
0x075bd73f8d53c7a48d87b0385926a53d28ffa9a6 2 106 699 699 5370
0x075c27d8b04ab9766fa34618fad475d56757f43d 3 163 264 264 5756
0x075c60ee2cd308ff47873b38bd9a0fa5853382c4 3 171 843 843 9868
0x075da4389af05552f052692c5787659125f5d536 4 183 451 451 4520
0x075e1bba41fb43faaa9be34f60f616091397122d 1 64 233 233 9322
0x075e3b0912f61fd347900c8130a253f29e4c7201 2 106 700 700 6318
0x0763312005ddcc51f88e2518049635a1748c90a5 4 222 272 272 7972
0x0766315fc8257f890b683b5f9faa9875c7846b4d 4 233 898 898 16616
0x076a93a40bf9e0d21d3f75dd1e0584ddbe0f9d1a 2 106 703 703 7936
0x076d693a7bdd9d6d9fe935faf07868c4418dc468 15 1085 1903 1903 13308
0x077004102cc873b729287475a86276d79ef672f9 2 110 228 228 5864
0x07789984763e91f064826dbeba1c9a47cb2d4ea2 17 1079 838 838 15950
0x077bde51793fbd6113cbe2139d96ce9d872ceba0 4 215 461 461 6776
0x077fc8c85fd8f40eb627f9e1463c258f0a88dcea 2 106 699 699 5370
0x078a9fff06aaaebd069b96d01d176afb2ca73d89 4 205 448 448 5108
0x078c3764901f0a43b0b564bbfaa842c908a06283 4 215 458 458 5850
0x0792ee078b0d1efbaede49ed8bb1badf5cc96df0 7 442 349 349 4976
0x079a7c75c97f646b48b299cc1f2935b1e5e14667 2 149 129 129 10642
0x07a38a4bff99f674ab6c82233dbba908b34b5bba 4 183 1086 1086 8408
0x07b09be8eaeb2e27610df103d4e70105b5b03be7 3 163 264 264 5756
0x07be17b2695881fa100e92815edcff0b042b4a8c 2 106 696 696 8008
0x07bfd0b2aebeff5963c824299feb7ff0b60d50e3 1 65 114 114 4734
0x07c5b1e4391fcdfc6c12548448aeee30a3793079 2 128 276 276 3158
0x07c832778f2b54ff373b0a59d848b3fbc4939f34 3 185 317 317 6374
0x07ce2de41b2c5e0959d5cf1aa3e5b398d4bfd006 5 279 910 910 11826
0x07d29422914ad92c205a2f24ef2c896b1be267ca 4 183 451 451 4520
0x07d750d75eacfb62100cf48d8017e546028f2ba2 4 204 155 155 12484
0x07dae9f231082a2e50c4ca9870e36587c64a70cd 4 212 849 849 10010
0x07e3c70653548b04f0a75970c1f81b4cbbfb606f 2 128 281 281 5118
0x07e5c18880c768020a2de290dd4b3dcb45eb8796 9 398 571 571 5500
0x07e76a4c93ea197cb578fef37d046972890df61b 3 185 174 174 22584
0x07e82b685218e4d608abb75ab758a1b49940ed97 2 140 247 247 2158
0x07ea9852141ac3046de25bfda0ea6d2a26cc7d32 2 162 298 298 3406
0x07ef71061e3b6289cdf2efcc00fec2027f16e2d9 1 96 223 223 3594
0x07f0f559219e32cec0f4901ca7274b520296947c 2 110 257 257 4990
0x07f1d608c18dc12e6ee4487be4d01571315dbef1 9 588 473 473 10468
0x07f6fae96096f737ba14ae19e47b9821ca1b59c3 10 493 588 588 11334
0x07fb2eb534ad6fcf00789cfdead122f70a2e63e8 15 996 904 904 9030
0x07fbf784cb2160a2db1bd71a472751962adccea1 5 337 368 368 4856
0x07ff197ee019ecbdbc3525733bd6a916b4868a2d 2 128 694 694 5382
0x080781e41bbd4402a8b9f07df187b7391d707de7 2 118 252 252 3988
0x0813cf63e0659ca1c7b1dd78cf800bb49c711a13 2 110 524 524 7872
0x08147ee498acf7b60760e19780312aab98727ba6 6 448 500 500 4650
0x0814fd0ee6a86cae9f0f16fda5d4b63f19282fe6 2 106 696 696 8008
0x081aa4f204c0cc5727ad8c1cae142182b002e026 7 439 908 908 14288
0x081ffd86ba0ef283a59fdc83de303d72697396e1 8 469 684 684 19326
0x0822e7059e12fbb42336b2b4ed16ae602ca623b7 7 425 1006 1006 11906
0x0823e58949d8f755dc347a1a04b2615690d1607c 5 278 903 903 14148
0x0824d3c0445a0200ed69aeb129e5601108af2192 2 106 696 696 8008
0x0826f839883c34a2dd1c0181bf3f35e49574fd94 9 416 442 442 3572
0x0827c6a8fbdd6c7af8ee257f28de1b54f34e915f 1 53 261 261 1046
0x0829d5c1f5307cccd1b9d0e667789b6417ff85d7 0 0 16 16 6534
0x08313ce0b3f4a6feb427f93d12ddae9ea011a620 2 128 694 694 5388
0x083861e08009a4cc76a8ada64101f095482a451e 10 564 636 636 23612
0x083c233bac2081f835fd799146e959a7927070c9 1 44 268 268 11294
0x083df817fcc5673f9a2beed2ec089eca2a72963e 7 341 1175 1175 8448
0x083e58d1d80f72ff19a5b1a4f2c5e753bce13d98 2 106 696 696 8008
0x0841a80818d1ac08f2af5b21de0cabadd283e396 4 205 448 448 5108
0x084997639a1a7dd3f22bfdc2fa2fdeb5ebdb4a6e 4 183 1086 1086 8404
0x085032054963f18a68f44e7b9ef771d8acb6683b 2 94 232 232 10432
0x0857a3444deaa5f254e08ac4d02650d26cdc356f 5 279 521 521 6564
0x08581274c5319f4020e50b3e0317b9e61d5b4e17 4 244 504 504 4284
0x0861f0d8ed0f55fed6824852c82dc34d6f5916bc 2 106 696 696 8008
0x08622319575b3bf8baa2b4fb08931b4b16417e6c 2 106 190 190 5138
0x0862583d71e4223f852f3187338ce26da9413752 11 713 1017 1017 12908
0x087076cac6efe88476046f31190c0ea72d26d298 7 430 526 526 25214
0x0879601b52f30ccb1e26de0843c5b554c006954c 7 367 467 467 8786
0x087f6d7fb3b3777e151cc800ed2d33d612c3b137 3 138 308 308 2170
0x0885ef7c3e645ea65cc5706b169e85b814373713 5 305 341 341 6104
0x08875dfefeac7a0354744b019bca3e6fa6171df8 18 997 1146 1146 9282
0x088bfb6ee9103de55d933f766527b400dd7b353f 5 253 1237 1237 9134
0x088c6ad962812b5aa905ba6f3c5c145f9d4c079f 2 94 405 405 24058
0x088ec8c90702f24a5b128157bd217e6636c9f581 2 106 696 696 4284
0x08939e4589c897be7b8d3dcccaf3ccbc657bfe7e 17 867 2041 2041 15172
0x0898b1e26cb45a3a5fca061627322389643b77f8 2 106 699 699 5386
0x089ae33062c0e829572eb93e86ec1abe96ada146 3 245 239 239 12416
0x08a4d2372777267373ff0fbf80fa278b2846c087 3 159 837 837 8804
0x08aab5844d9fde025f581456b900a0fef8fe0913 8 556 331 331 11278
0x08ad872d1d3125e3019fd08c35277d0e18206e56 1 64 81 81 6654
0x08ae15b5c155c3b10c15d01bcb9e1d86c437c626 4 245 326 326 7340
0x08afc283f50582815dd9e01dea6423b58f1abc0a 4 205 924 924 7516
0x08b1da7ae109ec250edb42ce20106f171766ed6c 20 1325 1659 1659 5382
0x08b2a1b2219313525405546f474b0bf7dbdefb95 2 110 257 257 6128
0x08b4616484269178173aeb9fe73fa65bbc5a89ff 2 108 150 150 6606
0x08b4b138e3540e925a8da863e2ad71228235e7cb 20 1325 1659 1659 5382
0x08bf790a56266445d590abb19fc75233fddd9666 8 409 729 729 6552
0x08cad893682f692857f2e78af9f641f65612f708 4 225 263 263 5382
0x08d947e47e51bcf7f5c675cf7f4247a992afded3 2 110 228 228 5864
0x08da80f28b960bdfab798c172ff20619540b9ce5 2 106 171 171 8236
0x08e836f7d4804d39e798b6459fa54543f260d4c0 3 170 551 551 14064
0x08ea9f106fc3a400f1bce14ef97b7f8d09429a38 2 106 700 700 8070
0x08f503c5fe6c64e8b8d48a3ecc0fa1392f4eea3c 6 323 281 281 9996
0x08f846b87cc3b5bf41a351e5ea87fa0b4ee284a9 2 149 76 76 11582
0x08fc9307e928076062460a0c4db0d2461591ed71 9 605 479 479 10680
0x08fff1846ae3c1482ed60e0cc41a6a3e1b87e820 13 848 1403 1403 19134
0x09170048fd4c7e8a3034ed8835db7d3a3c760f61 4 214 304 304 3288
0x0917ce31fb68b17474b18e5cec73e1a2775f8405 1 53 110 110 804
0x09181c5e6f1bb206d1d1df5a43be922322b378bf 2 106 283 283 8608
0x09263d1a5ed92e2576b455a409676cfbc4f7d275 6 277 1397 1397 10018
0x09287b5f9eb273023facd94ab5a61f5af749ecc8 5 382 685 685 8722
0x092a3aa6d663aa77fc538bc416065f921025eaee 16 1119 731 731 12598
0x092cc215a5018f0ee10ade9ebec4db6ce25264b0 2 106 696 696 8056
0x092d54a49ff8de5b11e48d83026dcd0f713ebbb5 16 622 431 431 26626
0x092d758b866aa374a23509bf6d09746100f3a7fa 4 257 137 137 3568
0x092f86af3da8c5365f8f26acb667c8c70568b27a 9 605 528 528 14004
0x0930a7ba818323ced25bedd1b9bc824b02703eab 2 137 147 147 6854
0x0932b59c3a4b82381f0a16729180d63d63e44e6b 9 632 820 820 10178
0x093767388aa0892e6bb4718e01ee1e8d9e1a3e0c 4 302 458 458 16812
0x09387825cd9807d62a6dc6b6e4e18406823a9561 3 163 264 264 5756
0x093b989c2035e9d19b33778d256b0b8e12e50fc8 6 387 200 200 11294
0x093fb1164fa8ecc8fbc7619e0efc0c1eac46f017 5 391 371 371 10248
0x0945a548467329e7d8603bee6dc55feb1af84349 9 562 484 484 4154
0x094917260135da7bd85b0379c76b06b88d056beb 8 558 363 363 16434
0x0953b72ebebb517a84c50621a40eb2669a78afdf 2 106 696 696 8008
0x09549dd964f6f80379716fcb6ef294ee699ee993 4 250 165 165 19702
0x095b212c6e8de3a7b8b4fd9dc8b619f8fdc7bd40 4 183 451 451 4620
0x0961ab89e7a6e557c30f30368480b55bc8fa41f1 2 106 696 696 8008
0x096ee490d3023204e5391c47913726688056d21e 5 371 1072 1072 8976
0x096f35b262b4785876f1ed04fc7c474ae58a21b6 2 106 696 696 8008
0x096f4002747bde03416dc979e8a9bab48cf8ed85 8 376 1720 1720 11354
0x0970e77b03876ce0f3b114956b05bc20cb6749e9 2 106 281 281 4302
0x0971698eb583ac8fe1b423502d912604d38be31a 11 768 1504 1504 14354
0x097238f8a23ad758dc56077f380c571b84ae4bec 1 53 421 421 6934
0x097bdd12c9544d6205f36e9b01640567afed2259 2 85 143 143 3866
0x098275034ceaadea399ff8fcac53ccb8b7594fae 1 53 36 36 7616
0x09890f52cdd5d0743c7d13abe481e705a2706384 7 497 432 432 10860
0x09a0b8da9bbe1924c3ccff6c6788ef4429022dfb 1 53 129 129 3288
0x09a89ce6c1b56715e55c49bb63f638f839602d8b 1 64 173 173 1136
0x09a91552852ed7a15f8af55bee1f4726915324f3 2 106 696 696 8008
0x09addd963b166c0b78e81fb15487b15d4dc9004f 11 653 831 831 15280
0x09b0039db6c6b56dd8e01619c67e5cbdcdbee5b3 5 307 278 278 6414
0x09b271dff681e29103ddef902f0437b72c9fea0e 8 530 669 669 21076
0x09b61d58448d580c42b387334ac3fe28f2868887 3 238 265 265 15850
0x09b7df5c1aedfe8e6c0ffc36c61470f0886ad7ce 3 161 233 233 9986
0x09b938e9f79d005bb8f34d399859fd56a733975a 1 53 29 29 1696
0x09bf0444555d9ca5dc70a851dd3b07880463178d 4 205 448 448 5108
0x09c04ddbf31f09fb91a7ff176be2ad6ade173b50 6 387 200 200 11344
0x09c195341584e37be17d51cf9073581009f88a40 2 106 696 696 8008
0x09c590026a47fe5bae497f147dd2f0880b0b5fb6 4 227 222 222 5044
0x09cba99059b24dc63531ded56dcc3b401cf60807 1 53 93 93 13512
0x09dae69ae560b5ebd121610136bf104833a556d6 5 267 252 252 9842
0x09debe702678140c1be278213109719fab98d0d8 2 106 696 696 8046
0x09df0d42eeaac01f31da97af20e8a5b6f28fc982 6 376 587 587 10506
0x09e202dd3316b7ddbf1f314fea2a0cc2ff7980de 4 182 838 838 11380
0x09ecf52d6da7dbc70e164e09a7438063779c625f 6 459 322 322 4032
0x09f074bb3d1e72c431f7cc49cc8e58e65f37702d 1 85 44 44 86
0x09f0ecdd58a326325b4b334580412ab0e5e2056d 2 106 700 700 6600
0x09f9c98d88c070de5e45640df139ac7ebdd25133 2 110 257 257 4990
0x0a0af8a0604ba0c40d81e6b766a0f44aa6616431 2 106 696 696 8008
0x0a0b631d0a22092dd51ffb408830869738e13c8b 5 298 996 996 13076
0x0a0d7060026ea382d0c9967c0da2b7e33b967a6e 2 105 75 75 2242
0x0a0f9f8098ab3edcdc04a985839f6a55cb97c5b6 8 661 715 715 9598
0x0a105bf0e4ed0d55f1867694aca81cc84e613d32 2 117 376 376 1776
0x0a1506fb907eed471b1b4ac07511c19ea2ec5266 2 110 257 257 6068
0x0a150d7948f3b2583aeebfd5414e2d2f16ed2808 2 129 636 636 6002
0x0a1e6d6d1f5afe4924cbd9c6cb3b80b563549402 4 183 1086 1086 8408
0x0a2a94ded0b8c9cb3bd4ec2ef86eeee637a4db7c 2 110 257 257 4990
0x0a36485eba34bcd27772b4ea1ad17bc8ed1dd9bb 10 493 588 588 11334
0x0a3e96c7dbdf6f52f2d18c01edeabf7e24d7ad3a 3 161 686 686 2954
0x0a3fd3065bfb51456c53ed90e6b95f9c41283ea0 1 96 110 110 10686
0x0a4b35ab30d0abdb3587ddf8cc36f9396be793d5 11 632 355 355 19390
0x0a4c083dcf5a82ade14c212b5269ead0c85dd988 3 171 356 356 5876
0x0a4d406094142b53ab0c05eb707eac7b0a78aeaf 1 85 51 51 16198
0x0a4eb705c4b9865e1a19dfe93bc05cb0d5e3c42a 1 53 36 36 5744
0x0a59a911ff5fa21e3cdccbf1b039d90afe2d07cb 6 323 281 281 9996
0x0a5aaf35dd771004b4c0ab16cffdef6262ea5263 4 205 1083 1083 8422
0x0a5b40b4f34b39ed831147a61d115ae2a346230f 3 190 229 229 5534
0x0a6294399ec423e17314aa2189018f99ebd7eac7 3 149 207 207 4226
0x0a6bbb75b1f8b57882f3b78e7368cbbcb9634eff 1 53 36 36 7148
0x0a6eff65c4b8fd12e6b23d2c8f22a1e488d6c22e 6 398 568 568 6058
0x0a78fa8210220aae7f811031ef09722ef3f39dbc 2 106 700 700 8000
0x0a79bdcbf45651af0c64db7b67c264c5fae8ff34 4 183 1086 1086 9492
0x0a7d11ea2308f80eb239f2e4c77715725ae8650d 14 812 980 980 9380
0x0a870f59ed6c2600585818300e1b7961a0c4a3f1 9 558 667 667 6604
0x0a95acc22717d84df85684bbac5dd6b02c0c08a6 2 128 698 698 7952
0x0a9aa2003215bfbc6caf9a49256e9f4ec42b3c3d 5 279 521 521 6838
0x0a9b6bf5093a934c87ec8ae90e2173982946934e 2 204 114 114 2738
0x0aa186d0aba350ed279283c4e43c7b9cca48e8f7 9 416 441 441 3548
0x0aa3e5952ba80731bdaeae78e44abd11fb45c0e2 4 183 1086 1086 8408
0x0aa4e6e25a76f81f079aa300c33621e20c632e6a 2 106 77 77 7170
0x0aa91e90b7db85f72a38b314598101426c7932df 2 105 60 60 19312
0x0aaf8865a6cbf417e7ad51fe71fe60f1a0c192f8 2 131 105 105 34880
0x0abc37d68bc99e48ee751a96cd215b1f9baec61c 5 279 521 521 6564
0x0ac1bb32973cd7767cbbd334e61ddfc6903b0758 3 170 551 551 11464
0x0acb593cd1e0f51768ccad154f4f216fcdab0c21 6 333 1135 1135 14788
0x0ad8d6499885705d8840f1e9b088d4cc34bb1770 3 163 264 264 5756
0x0ade11f33ce1b399767d6bd387ba51f6bd0f4ba0 4 183 451 451 5550
0x0ae1408a527284206c5e0e29e15a5aecfa97c8b7 8 383 390 390 3242
0x0ae6beeeef35ef7bc1329a25cc7ea3f49a4aa45a 2 110 386 386 10182
0x0ae89085a38359ca2c47a7048b9e41b4dc97f43f 2 108 150 150 6606
0x0aed51922324ddfff560ec24593b6d644679ea38 4 183 1086 1086 8408
0x0af0da6c41a5e53d5b6464750f638af7561d95f0 8 434 221 221 4254
0x0af99f6d49fdf1c75ab2f9961d92c6546e7aceb1 2 170 104 104 29012
0x0afe07b95b81ba3f7b69e2e2d4daf11bc671a8c8 2 106 700 700 9470
0x0b05a78fa928d9fa93a02ad9b5b399adf5804a6f 1 85 94 94 2928
0x0b0b012074683e060da38db06f9655a324ff6021 2 106 283 283 1994
0x0b0eedce3568ab235cd1b69fcd23dd1d02782c72 2 106 696 696 8008
0x0b0f66a4eef70ff1cc6bde19e17ed5c680308646 2 128 409 409 16454
0x0b101ef6cbfcf7afe9b845db9535aea3194c2182 4 170 429 429 8534
0x0b24fdf35876bbe2a1cc925321b8c301017474d4 8 376 1720 1720 11354
0x0b271d7ac04494baad422edf4f95c7fb1cfeaefc 6 374 336 336 9700
0x0b2ea1d709c7819adc0e93c2205428a40d9c8162 6 338 356 356 4450
0x0b34ac9b91342e756e5f58f42aadab1d83dc52ad 4 200 830 830 5976
0x0b3d06469dda1ced0926a4096193ae3da87c3800 5 298 327 327 1374
0x0b48c1ce5c99a9f30ea5058de160fcd6f745f933 3 163 264 264 5904
0x0b48e43b605005aa95286a51494f63365eb27bf1 1 96 49 49 4038
0x0b4db64d1b97b127a6978211db0140386eeffbe7 2 149 146 146 582
0x0b5a6bcc1602603533fbc0483a2c6305c2c91cfc 4 183 451 451 4520
0x0b5e0f21e535ef70b8242ff9c3ac5c8b63a7821f 2 106 696 696 8008
0x0b5e87f1cbfaf9e6374dadf2d95f6e613517108c 4 302 458 458 16812
0x0b691a381c9dfc1aa2cd0d68534393e008069805 1 53 103 103 2204
0x0b6ddd1c0b7ab2dffccbbf95002713774677cbec 2 105 167 167 6880
0x0b6f6e073a08ab8fd458527c47ed83982ff26851 5 287 627 627 7468
0x0b76544f6c413a555f309bf76260d1e02377c02a 5 312 518 518 7306
0x0b7c723afbd859a2b9eebb7a0b674ab38d79c027 3 171 843 843 9868
0x0b7c88344be0fbd1eb765d33c89f234ca1b87063 3 171 356 356 5006
0x0b7f21892599f89c7de78a88d226bf5af7a3d9af 2 106 171 171 8236
0x0b84424102a327bff42f74ec6d73322e82d247a3 2 110 228 228 5864
0x0b8460cc0b0f02821a36c09f3b9e65a7777e4cf4 2 106 281 281 7664
0x0b8941d04b8977b96ca4b97b6367ff96f970d841 1 64 71 71 842
0x0b8bf74d8406949903ad74fb590513f69cced147 3 160 448 448 2368
0x0b8d56c26d8cf16fe1bddf4967753503d974de06 4 257 714 714 3830
0x0b90d619a0a6cecbbbd08f3d39e5d8e4f7166513 4 205 448 448 5108
0x0b910cdb9ce51e6e00ac0b76d6aeb81324ef2898 10 483 361 361 8524
0x0b9785c63aa63a4af34623d9f8aa8bc10249d3bb 2 182 87 87 4992
0x0b9cab17883e721888c22b2bcb5a00f91a711989 2 108 278 278 7708
0x0b9d579384e0db79f0031bea47b7854d3e43adec 3 248 227 227 2394
0x0ba0d4399c80fa14a25f91b1584ba59823b12c2a 4 282 220 220 5606
0x0ba11fd1e3fd3b3e66cc6666833aec7410e7c84a 2 117 186 186 5212
0x0ba69c84c890846bc0f1047ccd378c400ffe472d 9 398 571 571 5500
0x0badb8d96dbb96523bd8940979e3eaafbf15065a 3 170 281 281 7580
0x0bb664f7b6fc928b2d1e5aa32182ae07023ed4aa 2 110 524 524 7872
0x0bbca72ed61d12dfbf4e6d534a45474a0b1e51f9 2 97 62 62 7290
0x0bbd47958e9014ad00cb572536cf730b75be9eb2 2 106 696 696 5658
0x0bc1b192dd98d3f16a0aff7ee0350f621fc508cd 2 106 696 696 8008
0x0bc22f8c2233fc2dd7a6cb5bd18b65ed8ebd908e 5 342 414 414 4368
0x0bcedc17a2608e494d0917294af2c19f520852bd 6 277 655 655 5706
0x0bd5d01a5e59518105058dcac99366065e8b694d 3 161 233 233 6014
0x0bd80022c4be63c91b7c5b8e968b6fe1a1b7a93a 2 94 232 232 10432
0x0be4da7701ffb8467c7445503312b2e13d90686e 2 98 63 63 6362
0x0bebbf0584cad1c8957bba098306b703e4a22952 5 382 685 685 8796
0x0bee5ca8dda2c0b8edd1c4369f7cc35d243e547f 6 391 271 271 7340
0x0bf41182632dbd9401bc9aa210834120ce2c3e1a 2 88 260 260 4410
0x0bf43e7408959fe8030d3729760f179403a20147 2 194 179 179 4812
0x0bf4ee4a8e49965d89aed61fa63fb203950e24c5 2 110 524 524 7872
0x0bf5af8511378966fed9d52c64c7d9296689b2f8 5 269 388 388 6736
0x0bf886138951b2f6c15e81809365ab6c34cc5dc6 5 331 186 186 6888
0x0c01c4f6eb97da536193ff97d016af4d61c59d2d 4 183 1086 1086 8404
0x0c02fb18699c3c3cf854833aa26422cceaf2866e 2 129 632 632 5768
0x0c05bc80fa1b6cc4f4aa0647f9eb8408353fc5cb 2 106 696 696 8008
0x0c06b8f36814eb0af24563b55f59e0dcc1512f22 8 411 404 404 17386
0x0c0a31a65dfeda93e07dab311f93483ce869bc5b 2 85 186 186 2294
0x0c0ed9a68c9ca0eced8612e2f80a519867f36869 19 1229 1019 1019 17494
0x0c1e593ffd25a739a45ca0da1683f20307f9b478 4 266 417 417 7140
0x0c2076e7d92f170eb62334b5731c509fef9ce13c 3 159 341 341 4688
0x0c27eb966fea5f8752bfee51e11db2c301a8cd87 2 140 634 634 5734
0x0c28bf52d0d4d9447e86d7e7f0e317f273d3c9a3 7 441 466 466 44106
0x0c3032d8e5596806485d353399f6012849f3fdfc 2 94 232 232 10432
0x0c3f5a41dbac95ca6639defd2566213722d6841d 1 64 113 113 550
0x0c411fffc6d3a8e4ca5f81bbc98b5b3eda8fc3c7 19 1324 1217 1217 18490
0x0c4c3320dd01d19218da215e0c5a665fa331e253 2 88 527 527 7860
0x0c52249dbdb19de267184797548b266187d2fdf2 2 138 224 224 14922
0x0c52acf0921cf56c56d5737fe32f3ec2d2be30a2 2 106 696 696 8008
0x0c5a6c413ae3897519a4eaef006e5e8791afee55 3 190 240 240 5362
0x0c5ffea83c7b2c805f2517db2a1149fedc98728d 2 106 696 696 8008
0x0c63de81535a61e47fce14b606160829df9bc648 2 106 696 696 8008
0x0c6c78e9d5576818e6638e198bff0ce9764098b1 2 106 700 700 8796
0x0c6d3593b3c196336ea8b90cb95ed5904ba51392 9 621 371 371 17764
0x0c72cef20665e534e67ed41586de9c5a9b47ab2f 4 183 1086 1086 8408
0x0c76381bd43b8bc002eb86a01f207fd02a9882c4 2 85 148 148 1954
0x0c84244f1ffe119abad2cbd0f8efefc42d6d4ab3 14 843 725 725 9090
0x0c86648d2aca6d7f564559f5d1e5fb1d47f07bd1 2 126 101 101 944
0x0c86e8670f82ab975ac895c56a92db04a3114907 2 169 86 86 5272
0x0c884207934d3b0d12360099434d078fc50b781e 0 0 0 0 1032
0x0c88ac618e6f2b26621462f4bc2c2011dd0a1d52 7 360 317 317 9194
0x0c8a534b476bf0c0bf5030e317d5431e03a086d1 3 240 189 189 11066
0x0c8dcfbd72b278081b1c0c1d0bab0cf2201f2a19 3 224 153 153 7732
0x0c8f5a446e8df687dfa460d743cf3fc73a6b1676 7 367 327 327 10818
0x0c94c26d41332070976ef0b4ce3441e430a2db81 4 183 1086 1086 8370
0x0c9c66ea38475f9d5710676020c49364ba154ce0 3 174 647 647 11192
0x0cbb10094eba0d240c3f8a863d6d644f9c58d355 2 96 148 148 2284
0x0ccb6bd4767f841c22f1746c3c56a48156c5492d 2 106 283 283 4140
0x0cd103a98a13025871d006793bd4ab69fdf34d74 4 245 326 326 7340
0x0cd81198b9848a5e9332ba5306b273df815d81b8 2 106 696 696 7986
0x0cef9dc72943421b392e56992eba98cdc6e16f44 4 183 1086 1086 8408
0x0cf0a2a4bc1ccaa0e3ca2048e2e04e972e3f84b4 6 283 288 288 3080
0x0cf1125c00b054044aa4f0fc8c4807ec98216fbb 9 621 376 376 17680
0x0cf1cbb130e48d9273e16491f77908024560e8e7 12 642 541 541 6456
0x0cfae4866c11cf6194d787cf76d479e28a7cc577 4 265 320 320 5436
0x0cfd55fa27da1179afca83c28aec4b25ab11f504 3 206 355 355 6578
0x0cfe95f39a126ed6f1873127de1e69597f1b720a 2 128 694 694 5382
0x0cffb692aa8b94704bc36d03bbb967c11d6c18d6 2 129 82 82 18938
0x0d06df443aaa84676611760b15bd0ac990c37785 3 158 209 209 7420
0x0d06dfb84fe9ff45a12c7b544703773a82deb216 5 279 521 521 6562
0x0d103a6a27c21ecd23d6312d4cfe656be4a91dad 2 106 283 283 5220
